user_id,product_id,context_id,rating,timestamp
A129020,B1002454,690,5,1737216468
A571157,B1002819,1482,5,1744428186
A338500,B1004630,850,4,1741506758
A286028,B1003572,1485,5,1740471428
A484538,B1001935,743,5,1744470175
A378271,B1002721,1268,5,1742239277
A125201,B1001631,1458,5,1748342236
A932379,B1001971,810,4,1742860333
A413191,B1001776,305,5,1751709561
A917616,B1000250,84,5,1735349413
A347246,B1000573,1194,4,1741464213
A962442,B1001444,95,5,1743664062
A282732,B1003264,210,4,1748219842
A823061,B1000522,1376,5,1735507617
A172489,B1003032,888,5,1763921382
A646625,B1004458,403,4,1765777962
A768689,B1000011,1116,5,1747715685
A316681,B1001794,201,5,1759124897
A477370,B1003742,1413,5,1749272137
A968575,B1000341,1125,4,1751491271
A649228,B1001298,550,5,1745278282
A533923,B1003600,854,5,1758901653
A261958,B1004671,374,5,1740890779
A990662,B1004074,872,5,1744735138
A194623,B1001821,167,5,1734899699
A104451,B1003880,817,5,1761371976
A171126,B1004871,366,5,1758682935
A276019,B1002089,399,5,1757186515
A413389,B1002357,1098,4,1749932518
A508055,B1000078,1437,4,1735574176
A420113,B1002333,474,3,1746025004
A705065,B1001405,763,5,1757869928
A142413,B1003985,957,4,1755203992
A942935,B1002525,1417,5,1763788552
A485164,B1004421,719,4,1741506368
A630203,B1003228,843,3,1744225589
A799626,B1002346,807,5,1760383866
A770619,B1000219,1113,5,1739317984
A349001,B1004217,645,5,1749647742
A679515,B1003497,470,4,1764144365
A322100,B1003669,687,5,1741102967
A110959,B1004642,1219,4,1755796164
A138345,B1004930,1326,5,1734836364
A309221,B1001955,121,5,1756810862
A491801,B1003265,903,4,1765719802
A354116,B1000181,804,5,1739503180
A244006,B1001686,938,5,1737554163
A290681,B1003118,707,4,1750674529
A570578,B1003732,1438,4,1754205977
A913705,B1000639,547,5,1765878708
A441754,B1003135,248,5,1757428179
A607682,B1002919,767,5,1738621953
A597150,B1001533,1448,5,1735332943
A658285,B1004145,1330,4,1744077593
A637336,B1001099,736,5,1766046449
A862879,B1000133,845,5,1756713314
A230499,B1000818,1453,5,1752582719
A307586,B1001203,1199,5,1764442714
A944170,B1004053,411,4,1757694268
A778280,B1002024,566,4,1753605108
A517286,B1000748,161,5,1758796065
A286090,B1000085,1183,5,1738630633
A570512,B1001426,1237,5,1747249833
A535922,B1000872,430,5,1763043388
A639146,B1001257,232,5,1742926334
A316848,B1004291,272,5,1743513123
A444300,B1000619,244,5,1745997860
A713022,B1000278,446,4,1763998645
A786901,B1002432,13,3,1748816113
A773963,B1004326,888,5,1737741113
A950731,B1004704,225,5,1750269332
A348566,B1003789,669,5,1751398410
A629399,B1003742,987,4,1747825276
A163648,B1002754,1418,5,1750850434
A934704,B1002705,1273,3,1749585082
A773963,B1002956,258,5,1755217163
A995169,B1004003,646,4,1738196239
A358824,B1004881,1331,5,1753943380
A949802,B1001763,500,3,1763049967
A229283,B1003699,442,5,1744270343
A879288,B1002756,381,5,1736384702
A664847,B1003480,349,5,1754363887
A399264,B1002652,918,4,1762641328
A523194,B1004801,1357,5,1765779686
A832346,B1004431,194,5,1752632104
A535038,B1000247,250,5,1754627549
A853423,B1004248,1105,5,1764437643
A754311,B1001841,143,5,1743831268
A845879,B1004732,386,4,1752964057
A821337,B1001418,1188,4,1734920712
A380084,B1000626,770,5,1758465788
A266469,B1004133,763,5,1754955512
A297710,B1004815,1094,5,1739739399
A928751,B1000248,358,5,1739757989
A355531,B1000714,666,5,1737383340
A465241,B1001419,1266,5,1743831360
A744697,B1001777,340,5,1757994428
A873711,B1003518,39,3,1740513158
A744650,B1000556,541,5,1756346260
A329616,B1004574,1173,4,1749997831
A725431,B1001394,878,5,1738606807
A698480,B1003263,906,3,1734949785
A932539,B1001940,82,4,1765085144
A343190,B1000919,227,4,1751080728
A198274,B1003485,1285,5,1737716259
A617965,B1000632,512,5,1743221233
A845585,B1002851,474,5,1756245473
A357494,B1004590,444,5,1750055358
A215312,B1002569,225,5,1738478164
A579136,B1001182,1097,5,1741781372
A775041,B1000371,1095,4,1736788626
A903417,B1000413,620,5,1742223471
A427438,B1001228,890,5,1737208610
A672227,B1003587,1495,5,1766060656
A341636,B1000600,729,4,1758357702
A398371,B1003520,469,5,1746960965
A984096,B1000949,987,4,1737431155
A102997,B1004123,895,5,1761489074
A150314,B1002021,843,3,1744099759
A282345,B1002788,1134,5,1755449450
A292657,B1004248,751,3,1743398133
A397265,B1002706,24,5,1750198110
A143313,B1004378,989,5,1742394856
A457231,B1004136,171,4,1740385233
A880609,B1003956,1234,3,1762547003
A330680,B1003055,494,3,1761960455
A751273,B1003317,1033,4,1738064462
A149791,B1001613,442,5,1748807842
A564219,B1001387,1013,4,1762595152
A336832,B1002795,370,5,1754264128
A770619,B1004700,1057,5,1756696208
A589343,B1003954,18,4,1747198869
A572696,B1000478,1415,5,1735391918
A993295,B1003831,928,3,1757196986
A728967,B1004072,894,4,1742625907
A860830,B1002491,461,5,1734761150
A741522,B1004745,557,4,1763512653
A952279,B1000387,991,5,1762200858
A168482,B1000873,709,5,1744884423
A979029,B1003114,370,5,1752325869
A105256,B1003579,466,4,1764853391
A627546,B1000927,390,4,1761561410
A413389,B1001951,1041,5,1759375460
A750290,B1002199,1287,5,1741854435
A754712,B1004067,1164,4,1754036400
A874474,B1000117,822,4,1765023381
A823328,B1003483,802,5,1735936845
A347246,B1002887,353,5,1742215375
A226853,B1004183,725,4,1763195390
A502048,B1004150,120,5,1744880135
A429421,B1003926,644,5,1749052096
A931560,B1001571,1144,4,1751962880
A698029,B1003182,77,5,1746950579
A169841,B1003066,737,5,1756825536
A362338,B1002183,103,5,1757571687
A283946,B1002274,390,5,1761322696
A788885,B1001663,761,5,1742498758
A598789,B1004176,1389,4,1743897556
A544541,B1000547,1018,5,1763106436
A941352,B1003038,646,3,1743318099
A489222,B1003714,474,4,1736935489
A660452,B1002896,442,5,1763745320
A445192,B1003727,920,5,1762384239
A950784,B1000646,516,3,1737793636
A767220,B1002185,305,5,1734781991
A862019,B1000428,298,5,1747052952
A148304,B1002245,903,3,1742377655
A689442,B1001143,164,5,1740123520
A917616,B1002484,977,5,1745774384
A903417,B1001929,583,4,1756897578
A775151,B1001137,309,5,1740291580
A173218,B1001545,320,4,1739174757
A428521,B1002834,1183,5,1751549912
A551951,B1003128,535,3,1735781086
A225351,B1000052,80,4,1754578810
A149698,B1002198,274,5,1743714608
A303791,B1001988,1317,5,1734557242
A432688,B1002155,51,5,1736586894
A947786,B1002586,913,4,1763803363
A577741,B1004107,701,5,1742634294
A429983,B1000732,500,4,1736057468
A684497,B1002734,1152,5,1742229984
A961387,B1004677,1462,5,1758333146
A452412,B1003736,1188,5,1751437493
A173112,B1004208,1342,3,1745571217
A820592,B1001736,485,3,1745363709
A688002,B1002764,1120,5,1758621464
A450719,B1004127,804,4,1753171065
A485812,B1004706,805,5,1756783411
A571157,B1001885,65,4,1763304288
A832346,B1003134,68,4,1752970508
A227084,B1000542,586,5,1750365569
A975096,B1000593,769,5,1739980553
A930468,B1003797,780,4,1765779307
A399012,B1003995,998,3,1736183898
A143159,B1002640,521,5,1748481802
A712121,B1004541,961,5,1737362167
A442127,B1001742,1373,5,1739950524
A954936,B1002369,311,5,1737698175
A381975,B1004083,108,5,1752267756
A501049,B1004991,119,3,1750982106
A816085,B1002742,731,5,1736032254
A332452,B1004359,201,5,1748040206
A705907,B1004472,350,4,1738008367
A757295,B1003736,1132,5,1746150879
A684599,B1002493,1357,4,1748427900
A190226,B1003862,1085,5,1745204155
A134512,B1001330,658,4,1758896527
A297939,B1004142,255,4,1762482769
A917797,B1000176,240,4,1765231141
A870241,B1000452,22,3,1756543392
A335647,B1001174,883,5,1761585578
A422919,B1000183,77,4,1745420813
A534329,B1004342,267,5,1762708315
A713483,B1002590,352,5,1754684240
A533456,B1003027,343,5,1749267177
A746135,B1004330,932,3,1763661053
A407589,B1003796,737,5,1738925572
A511398,B1000632,176,4,1762536139
A677467,B1003692,1017,5,1753466823
A922692,B1000808,926,4,1751567620
A880609,B1001390,124,5,1748325130
A221673,B1002748,891,4,1756754258
A875239,B1004517,1180,5,1736723761
A210329,B1000375,1305,4,1736814374
A982205,B1003803,1099,5,1764954223
A470812,B1003189,926,5,1764775262
A294696,B1000818,208,4,1753687818
A616400,B1001973,923,5,1745718288
A909897,B1002915,83,5,1735527518
A160666,B1000974,1364,5,1763817498
A134182,B1001727,1042,5,1765067997
A883860,B1002718,900,5,1752460470
A696905,B1004109,775,4,1764855571
A149118,B1004741,148,3,1749708618
A202208,B1001232,102,4,1765545321
A966035,B1000013,1279,5,1763452582
A861800,B1004202,779,4,1753519374
A108807,B1001871,972,4,1749415312
A664960,B1004228,20,5,1737938511
A764285,B1003628,638,4,1739689189
A953825,B1002516,524,4,1746377809
A388612,B1003358,557,4,1754073061
A176722,B1004956,1088,4,1745955450
A579136,B1004409,887,5,1749036755
A851105,B1004926,942,4,1734955573
A445765,B1002139,1262,5,1752224296
A555334,B1003805,750,4,1736651200
A143079,B1003365,606,5,1764849838
A570512,B1004961,116,4,1762671425
A960990,B1000009,721,5,1737886895
A296376,B1000119,1164,5,1748646259
A949292,B1003986,56,5,1750918385
A647188,B1002766,1043,3,1765732505
A182148,B1003335,69,4,1748364901
A794357,B1004103,1303,5,1759724989
A213276,B1004837,1067,5,1765949411
A477370,B1004908,505,5,1737728682
A489187,B1004157,236,5,1743634121
A298181,B1004680,717,4,1740005757
A806327,B1002561,1102,5,1750188849
A990824,B1002160,157,4,1751630249
A773670,B1001533,1275,4,1755715471
A380590,B1004202,681,5,1751266033
A364432,B1000317,462,5,1739967881
A316894,B1001801,521,5,1739362462
A634380,B1000979,353,5,1760566298
A455286,B1002999,811,4,1744757497
A146081,B1001821,845,5,1741377085
A121275,B1003205,808,4,1735173730
A337352,B1002384,879,5,1746538302
A141488,B1002657,1181,4,1749537210
A940570,B1001236,227,3,1763652018
A933351,B1004789,198,5,1757895269
A831084,B1004873,533,4,1742249357
A840381,B1004975,600,5,1760655343
A343190,B1002540,493,5,1766049197
A933203,B1004835,829,5,1735454687
A191959,B1001199,1348,5,1748595900
A407103,B1000591,499,5,1738703725
A726299,B1001026,511,5,1736547884
A953006,B1000711,528,4,1763308826
A555337,B1002365,752,5,1748719002
A672209,B1003277,928,4,1755062928
A581746,B1004836,1180,5,1750755375
A515777,B1001058,444,4,1754850439
A809722,B1002950,1416,4,1760131694
A543135,B1002846,1102,5,1740792365
A136763,B1003629,52,5,1763063225
A607682,B1001028,1135,5,1739964200
A356208,B1000179,1180,4,1741024612
A924484,B1004884,1445,4,1743881342
A341299,B1002136,926,3,1747607852
A667477,B1002126,816,4,1763957807
A168176,B1004799,336,4,1752148400
A824590,B1004676,1261,5,1748000929
A673858,B1004504,688,5,1755388989
A952925,B1003551,1266,4,1764639083
A142495,B1000761,517,4,1734835024
A522223,B1001385,1091,5,1756646276
A742144,B1004403,1028,5,1765360851
A168171,B1000087,368,5,1754535136
A146391,B1002740,1165,4,1765061979
A638283,B1004232,801,5,1756567321
A885373,B1004000,1344,4,1746279443
A172954,B1001287,1187,4,1759249631
A264163,B1002339,536,5,1737254699
A484538,B1003201,638,4,1757091455
A399264,B1002656,779,3,1747419314
A316681,B1001193,696,4,1757894704
A435468,B1003538,1130,4,1736477833
A913057,B1000810,189,5,1738510643
A171126,B1001662,883,5,1756782560
A201068,B1003966,207,4,1765383008
A870194,B1002338,112,5,1745403679
A418396,B1000228,1403,3,1735206676
A704995,B1001800,9,5,1757603372
A732220,B1002487,287,5,1737184239
A439772,B1001933,85,5,1750951901
A931782,B1000796,513,4,1756176553
A414262,B1000171,1151,5,1753923296
A132879,B1000098,388,5,1751631733
A866038,B1004543,252,4,1735040933
A341299,B1004203,808,4,1745302286
A279466,B1004737,1127,5,1765828086
A910456,B1003642,875,5,1758904721
A691206,B1003430,663,4,1758096029
A291672,B1003289,226,3,1764596479
A678895,B1001512,1100,4,1764052590
A977298,B1000235,281,5,1739307477
A871122,B1004598,342,5,1750251927
A966720,B1003888,930,5,1749190554
A916993,B1002548,1283,5,1750570720
A283009,B1003951,635,4,1753009527
A683320,B1001419,1219,5,1735412134
A121109,B1002780,1382,5,1743065381
A564703,B1004148,418,3,1761087561
A195204,B1000229,838,3,1764108014
A466351,B1001189,1199,5,1738077016
A515397,B1004253,259,4,1760618202
A133847,B1003802,143,5,1739015327
A491850,B1002071,1018,5,1761245671
A349441,B1002182,691,5,1765651629
A102515,B1003711,596,5,1740588542
A226853,B1003165,425,5,1744846254
A364749,B1004221,1463,5,1742055580
A135077,B1002842,287,3,1746951128
A267819,B1003502,180,3,1759073222
A270698,B1001644,1037,5,1749100802
A445369,B1003690,528,5,1749917152
A347581,B1004949,206,5,1748107205
A642192,B1004593,372,5,1755064464
A725051,B1001467,555,5,1749824080
A971347,B1001979,525,5,1753346959
A906473,B1002821,1291,5,1764529268
A281578,B1004304,241,3,1755085702
A163648,B1003236,940,5,1764098043
A677467,B1000532,833,4,1754052715
A305697,B1001762,412,5,1759146152
A677439,B1003878,54,5,1751873668
A608652,B1004351,115,5,1749529294
A519937,B1003056,360,5,1736154718
A445631,B1003523,701,5,1757967318
A491132,B1002686,157,5,1752012957
A444275,B1004382,11,4,1763880300
A851053,B1002266,1068,5,1743509188
A704817,B1000102,158,4,1739565628
A655663,B1001822,224,4,1763679514
A927534,B1001904,570,5,1748660013
A637336,B1003132,614,5,1749285718
A307358,B1004266,196,5,1736695764
A120311,B1003169,678,4,1759865593
A747179,B1003686,894,5,1749378986
A489239,B1003199,809,4,1741635884
A683320,B1000392,823,5,1734713950
A152071,B1002213,380,5,1745294689
A864823,B1000825,1133,5,1741464682
A570206,B1003911,51,4,1744918882
A385393,B1003998,135,3,1735329471
A815682,B1002389,589,5,1761563528
A866451,B1000143,942,3,1753525358
A704817,B1003697,811,5,1746876954
A621648,B1001517,390,4,1754506676
A933203,B1004048,1267,4,1765069222
A434461,B1003393,231,5,1750021640
A641731,B1003353,1059,4,1764933552
A880128,B1001274,187,5,1749258912
A261958,B1001021,1041,4,1739871993
A972110,B1001689,958,5,1753150000
A180768,B1000059,929,5,1751244417
A935512,B1002209,177,3,1755204389
A704817,B1001097,1130,5,1752268543
A848141,B1001624,691,5,1760054363
A741457,B1004591,1497,5,1760351294
A541737,B1003294,891,5,1738008962
A103584,B1002641,465,5,1756124799
A977625,B1004014,1287,5,1740884878
A537256,B1000160,373,5,1737164585
A190226,B1003031,265,5,1748901988
A223125,B1004207,1322,5,1746997123
A817871,B1003829,2,5,1751355782
A490037,B1003412,206,5,1750269675
A584583,B1004473,1187,3,1746237092
A183111,B1000310,179,3,1753121386
A349001,B1000201,963,5,1760722018
A241152,B1003615,352,4,1762420462
A244053,B1002277,250,4,1754816987
A780003,B1003748,618,4,1754400763
A458590,B1000323,84,5,1756773197
A749050,B1003671,771,4,1759676087
A858783,B1001146,662,3,1751942577
A802351,B1003125,1471,5,1754338083
A221465,B1001467,898,4,1752353138
A947786,B1004575,803,5,1760541358
A115734,B1001860,1198,3,1758588715
A982509,B1001482,598,5,1761944197
A714103,B1000219,12,4,1763579063
A259492,B1001021,859,4,1764770841
A739734,B1000731,1351,5,1746253006
A596952,B1001862,1071,4,1749407383
A587981,B1000201,41,5,1765826635
A487059,B1003827,844,5,1764038462
A940149,B1002371,911,5,1760067564
A381975,B1003962,234,4,1742582191
A851707,B1004276,1069,5,1735316739
A546406,B1000028,1216,5,1765807384
A101581,B1001850,481,5,1760665907
A534329,B1000869,113,5,1741663701
A508419,B1002101,101,5,1746513181
A641247,B1003842,1008,4,1742216157
A448645,B1001426,575,4,1756274478
A151471,B1000272,134,5,1752599986
A799401,B1004994,563,5,1761387211
A798961,B1001995,614,5,1739399837
A698873,B1002922,883,5,1754019410
A812206,B1001769,680,4,1748705934
A489986,B1001082,1413,4,1763895141
A883269,B1000504,383,3,1758136184
A537249,B1004513,1276,5,1749324764
A345121,B1002322,779,5,1752073725
A738458,B1001310,796,3,1758214468
A992992,B1004167,1477,5,1761011961
A324134,B1003326,561,4,1741790879
A179346,B1002280,369,5,1763099894
A463968,B1001651,1186,4,1758041697
A469064,B1002727,1451,5,1735575828
A452926,B1001933,25,5,1742784656
A398534,B1000658,1237,4,1737897305
A225366,B1000604,1205,5,1748046085
A730047,B1001574,1074,5,1747709914
A724934,B1000719,1145,4,1748921031
A238941,B1003651,1073,5,1736141260
A284601,B1004895,603,4,1741483284
A426379,B1002987,875,5,1765179028
A391654,B1004478,393,5,1762020249
A672373,B1003727,1426,5,1757975442
A696905,B1001538,1320,3,1764535580
A270234,B1001545,288,4,1737827854
A808686,B1002942,334,5,1748599463
A926907,B1001665,49,5,1755099999
A170952,B1004521,1352,4,1757037530
A915794,B1001645,1404,3,1734921297
A675077,B1000934,611,4,1759522963
A759445,B1000224,1500,5,1738209073
A226717,B1001135,241,5,1748861797
A942935,B1002673,1163,5,1755684848
A541796,B1000120,267,5,1763603591
A659699,B1003156,470,4,1745118886
A684969,B1003798,100,3,1753517712
A826358,B1001880,183,4,1764788951
A411775,B1000460,1278,4,1743107844
A661438,B1000520,142,5,1750015477
A814540,B1004128,188,3,1743134391
A463555,B1004708,697,5,1766015872
A867038,B1003953,379,5,1747773249
A713205,B1000987,390,5,1763801791
A485812,B1004806,1478,5,1763067039
A295937,B1003416,1331,5,1744004419
A510068,B1002091,578,5,1747576521
A672220,B1002581,1076,4,1757704490
A603024,B1004824,711,4,1742109583
A318796,B1002857,580,3,1765014191
A707925,B1000351,623,3,1736069875
A545791,B1001436,1309,4,1735188324
A104394,B1003931,661,3,1761087999
A908488,B1001070,187,5,1757892195
A908808,B1001202,1,5,1741999138
A700650,B1000248,759,5,1741028230
A888205,B1003821,862,5,1755249988
A750617,B1001356,476,5,1736669797
A705320,B1000550,1362,5,1737259969
A234826,B1000060,1232,4,1758953825
A276857,B1003304,283,5,1735226558
A221465,B1002552,1383,5,1750766963
A355029,B1004598,986,5,1754187842
A365004,B1002981,346,5,1750260081
A838525,B1000667,85,3,1752721267
A401256,B1000263,597,5,1746374972
A994872,B1004505,813,3,1756662988
A849786,B1001338,1443,5,1750043396
A931766,B1004056,700,5,1753608683
A537415,B1004215,1265,5,1736433831
A765945,B1004064,1428,4,1737773257
A826962,B1000552,288,5,1736352426
A102011,B1000464,474,5,1764159207
A418725,B1003946,445,5,1754807878
A946191,B1000256,768,5,1749011476
A544969,B1001766,1215,4,1743887133
A999034,B1002544,404,4,1756299841
A463378,B1000632,1049,4,1761630062
A402351,B1003945,1260,5,1759201515
A104394,B1004060,1290,3,1749740039
A847472,B1003555,1484,3,1736548552
A866280,B1003907,136,5,1738333357
A946873,B1004720,990,5,1760848919
A170600,B1002076,1121,5,1754467989
A597150,B1003102,555,4,1740142667
A550133,B1001196,507,4,1764109801
A571157,B1003087,577,5,1738856067
A901575,B1004671,953,5,1737935372
A343056,B1002680,1485,4,1753092965
A510629,B1002959,652,4,1754642295
A821337,B1004116,626,4,1754493286
A304524,B1002822,29,4,1735406865
A647734,B1001809,811,3,1741332688
A599979,B1002894,1434,4,1760777513
A104612,B1004044,1225,4,1743327712
A348566,B1000991,854,4,1752159152
A171549,B1002705,1242,5,1763140170
A397320,B1003311,905,5,1742488937
A822321,B1003603,955,5,1738993816
A238358,B1002569,1036,5,1747205094
A151257,B1000029,1043,5,1761614940
A917107,B1003534,196,5,1742579568
A405917,B1004600,1240,4,1759163803
A948945,B1003607,111,4,1748269708
A764285,B1000037,762,3,1758137352
A324125,B1000659,36,3,1740627250
A712273,B1001281,639,5,1764586876
A846762,B1001139,873,5,1758695951
A324125,B1000415,1314,5,1753565008
A699162,B1001353,691,5,1740830799
A773218,B1002126,338,4,1754222898
A351386,B1000365,264,5,1741252216
A934133,B1001474,818,3,1759275119
A847648,B1003400,1330,4,1754155817
A155822,B1001665,1165,3,1754424713
A823111,B1004139,461,3,1738237144
A310990,B1003174,393,4,1757209150
A855716,B1002287,875,5,1752550879
A335647,B1002514,898,5,1746250437
A786078,B1000122,1104,5,1737313205
A513816,B1000469,276,4,1738722331
A562400,B1001461,592,5,1756395717
A145434,B1003569,833,5,1765355564
A520000,B1000755,453,3,1757112118
A393132,B1001993,850,4,1756194291
A824017,B1000197,855,4,1737278107
A165630,B1001047,181,5,1754065430
A544969,B1001398,292,5,1758597379
A351355,B1002473,493,5,1758677201
A732220,B1000155,11,5,1747503273
A796291,B1002032,88,4,1735176889
A454330,B1004112,1210,4,1737042441
A383303,B1003493,328,4,1736387483
A144614,B1002276,401,4,1738692331
A463637,B1001442,1357,4,1739215054
A932379,B1000633,1292,5,1763332275
A801685,B1000594,968,3,1748509733
A583208,B1004929,64,5,1747740795
A326548,B1003990,1234,4,1756900811
A467608,B1002695,637,4,1757588139
A912641,B1004120,956,5,1766009953
A685245,B1004069,741,5,1748892573
A349001,B1002635,100,5,1756841171
A931508,B1003776,168,5,1737665799
A902668,B1004030,480,4,1759495871
A364374,B1004668,438,5,1740712007
A418375,B1003847,1098,3,1756419198
A935344,B1004469,533,4,1743661519
A416803,B1003806,804,3,1746041245
A522030,B1004514,326,5,1763315991
A963565,B1000159,313,5,1763390357
A262255,B1004628,1072,5,1765569362
A128221,B1002359,876,4,1762362751
A982137,B1000390,256,4,1748697298
A428696,B1001351,31,5,1752389273
A853332,B1002135,290,4,1742640747
A221673,B1000717,1084,5,1759139773
A517286,B1001927,1153,5,1763454371
A750290,B1001732,910,5,1748483067
A206336,B1000332,1415,5,1759279622
A666345,B1003259,821,4,1741666761
A792014,B1003928,909,5,1741626933
A130410,B1003890,533,5,1759887266
A132744,B1004788,905,5,1757712060
A407103,B1003988,1142,5,1762689504
A570524,B1001838,1494,5,1761941854
A362113,B1004804,1256,5,1761151977
A856182,B1000333,163,4,1765579552
A368938,B1004708,998,5,1741334061
A555334,B1001058,1254,4,1734980342
A908488,B1004428,1233,4,1748271656
A909514,B1001176,1224,5,1757051763
A830439,B1002886,1176,5,1752448433
A694070,B1003961,392,5,1758342951
A619655,B1002301,886,5,1756653806
A557079,B1003782,1321,5,1748883017
A951907,B1000599,1364,4,1747532531
A988471,B1004828,1012,5,1741823865
A282002,B1001411,320,3,1740274605
A684808,B1004901,916,5,1751851473
A311274,B1004969,919,3,1753670525
A337352,B1001534,138,5,1755865946
A617170,B1004451,1103,4,1747432466
A637556,B1001444,892,4,1743636773
A227989,B1002827,1317,5,1764983484
A466228,B1002558,692,5,1765270250
A397265,B1000040,1180,5,1746790513
A489222,B1000610,628,5,1738523897
A151801,B1000577,272,4,1756446427
A151613,B1002343,1236,5,1763726429
A800450,B1004995,647,5,1751353367
A684182,B1004079,1225,5,1754141308
A982509,B1002875,978,5,1743038788
A874928,B1000154,1443,4,1754502123
A866267,B1000321,460,5,1760210438
A401256,B1003616,1198,5,1736478490
A522078,B1003948,388,5,1744435039
A478782,B1004599,1062,5,1741358318
A743813,B1001892,270,4,1754053756
A173175,B1001960,575,5,1741084939
A376163,B1002907,1185,5,1749966776
A983818,B1000408,696,5,1747175290
A178131,B1003714,232,5,1763392290
A246209,B1003074,1252,5,1753505351
A197704,B1003789,368,5,1735700701
A487533,B1000016,1163,5,1750170675
A987453,B1004725,98,5,1750247313
A302138,B1000414,1090,4,1749818796
A990662,B1003955,459,4,1749202956
A564500,B1002406,575,3,1747644835
A135077,B1001683,35,5,1737987380
A178609,B1001738,1459,5,1748992255
A174500,B1001169,744,5,1741017032
A445765,B1004172,498,5,1750668786
A917682,B1004126,1329,5,1739445989
A612050,B1003406,1183,5,1763987090
A906782,B1004002,1256,4,1751847785
A637246,B1004881,125,5,1743375793
A806843,B1003315,93,4,1763709318
A201353,B1004553,584,5,1750426335
A990900,B1002757,28,5,1758233798
A806843,B1000135,1205,5,1734617351
A141972,B1004117,1124,3,1740124912
A464383,B1002660,1388,3,1740578412
A617170,B1001263,1074,4,1748245250
A203573,B1001871,1306,5,1755324528
A369252,B1001312,239,5,1762160025
A934704,B1001821,452,4,1742899404
A543390,B1004626,1215,3,1757410445
A362338,B1001807,548,5,1742473008
A851109,B1003762,481,5,1746848749
A293461,B1000936,676,5,1743091670
A405673,B1004839,580,5,1762610630
A135271,B1002770,476,5,1757967264
A354116,B1003674,706,5,1762288757
A676693,B1001008,1165,5,1739662131
A351465,B1003219,954,4,1742714930
A468610,B1004873,56,5,1754781677
A185269,B1004307,342,5,1751597762
A380590,B1002595,748,3,1758876935
A822321,B1000451,1047,5,1765148821
A557439,B1002009,1390,5,1750855732
A224073,B1002422,1467,4,1760852651
A891227,B1003495,6,4,1737635569
A835189,B1004733,444,4,1738956906
A922692,B1004419,952,5,1754692404
A390501,B1002444,1470,5,1765609941
A688488,B1002588,541,5,1755229433
A244490,B1003980,395,3,1737292349
A790465,B1002886,767,4,1736937736
A790279,B1003974,1239,5,1745658263
A393665,B1000031,739,4,1753992433
A901682,B1000488,573,5,1757337301
A970953,B1003796,200,5,1742356060
A144210,B1003248,706,5,1761505198
A127818,B1004313,1300,4,1742821321
A659699,B1000771,95,5,1734679896
A437731,B1002749,243,5,1753958199
A364432,B1001286,660,4,1737810600
A490955,B1001445,668,5,1740422284
A545381,B1000322,948,5,1740410907
A674408,B1004223,225,3,1765508926
A797472,B1003458,1440,4,1738658636
A589343,B1002368,537,5,1753224303
A480927,B1004883,185,5,1749936344
A171640,B1003548,591,5,1746863863
A341136,B1004659,336,5,1735875969
A263211,B1003596,1091,5,1748996736
A794465,B1004802,769,5,1755475634
A439772,B1004637,618,5,1761114739
A518583,B1004953,991,5,1741661924
A335820,B1003950,1015,5,1744134085
A166487,B1001085,1332,3,1762714574
A432942,B1000684,836,4,1755955375
A506482,B1003813,860,4,1759558412
A993037,B1004973,813,5,1759607447
A479306,B1000222,1437,5,1748585785
A501536,B1002936,787,5,1745139731
A882633,B1002907,981,5,1752900760
A202297,B1001450,751,5,1755268456
A867647,B1003338,965,5,1754296190
A423864,B1003408,1180,5,1763366918
A936473,B1001913,5,5,1747217406
A427438,B1002884,955,4,1741148045
A568440,B1003736,720,5,1756196966
A115423,B1001924,209,5,1747801788
A902416,B1004623,1184,3,1742578004
A106627,B1001390,466,3,1745481167
A619277,B1001375,118,4,1738654176
A373240,B1001446,1100,5,1759320608
A442026,B1002465,1260,3,1758925395
A846651,B1004946,870,5,1751901586
A497555,B1001870,134,3,1752520840
A704044,B1002108,1307,4,1734642053
A179719,B1004015,807,5,1745279276
A173112,B1002970,1050,5,1755308494
A667226,B1000098,916,5,1765050693
A597382,B1002583,401,4,1738563837
A194363,B1000212,225,5,1735774556
A532190,B1003960,1204,4,1749806810
A330680,B1001409,284,4,1735307105
A740794,B1002983,707,3,1747803499
A358722,B1002676,1168,4,1750941952
A473737,B1003701,405,4,1756900751
A243129,B1004908,1063,5,1765892384
A602574,B1004464,1268,5,1751621896
A864823,B1004421,847,5,1735903755
A687762,B1001174,751,5,1740987373
A717880,B1000846,365,5,1737213292
A962497,B1002994,1276,5,1749032874
A681134,B1001663,300,5,1763751306
A366224,B1003087,977,3,1744337808
A514622,B1001980,252,3,1756615841
A680785,B1002751,279,5,1750946645
A463153,B1002327,652,5,1760004992
A250207,B1000548,846,4,1755375279
A411069,B1001886,552,5,1747064925
A676356,B1001609,707,4,1755664678
A466667,B1002334,1477,4,1751570651
A376580,B1003697,216,5,1764901801
A464383,B1003614,654,5,1746707050
A681578,B1002132,33,3,1762702710
A901682,B1002631,914,5,1759230383
A956423,B1000658,437,5,1737593281
A283083,B1001260,1119,4,1749343122
A485896,B1000015,498,5,1754999294
A319099,B1001964,1379,5,1753221535
A400935,B1003368,170,4,1746538833
A395292,B1003838,191,5,1749678758
A533907,B1000239,1366,4,1739090321
A858783,B1001654,1402,5,1763035898
